timestamp,entrance,exit,temp,hum,pEntrance,pExit,pActualVehicule
0 days 00:00:01,41,36,24.00287714735645,51.75923378995584,4,2,288
0 days 00:00:01,3,23,24.50668676180299,54.47075235698082,4,4,32
0 days 00:00:01,24,12,18.886628100711647,58.346293264426286,1,4,450
0 days 00:00:01,23,36,27.8070065263062,47.91461726888731,4,4,481
0 days 00:00:01,47,44,26.950636125011926,48.68257697480609,2,3,374
0 days 00:00:01,43,9,23.78578270622315,53.99057212128464,3,4,295
0 days 00:00:01,20,37,20.95211313766097,63.905269665645775,3,1,151
0 days 00:00:01,22,2,28.989791200357043,53.872437371719585,2,2,306
0 days 00:00:01,23,41,19.167899948473053,45.58851071212546,1,1,129
0 days 00:00:01,6,8,12.605406900962311,57.813021045928295,1,2,276
0 days 00:00:01,6,39,21.584989222724786,46.16137364050003,4,2,411
0 days 00:00:01,35,2,20.69369533229839,55.642864806653996,3,4,393
0 days 00:00:01,27,0,7.141913048418649,70.12109988276605,2,3,366
0 days 00:00:01,46,16,26.552397231882136,29.006544661901668,2,2,165
0 days 00:00:01,9,25,17.22234159943929,48.55876979446139,4,1,499
0 days 00:00:01,13,29,27.681340114187677,49.673972217322124,3,2,68
0 days 00:00:01,48,24,26.6934868567429,46.31050739943402,1,4,184
0 days 00:00:01,2,47,18.11616818203949,56.15057540949643,1,1,361
0 days 00:00:01,13,46,22.493437615444,42.97704639896243,1,4,58
0 days 00:00:01,41,45,24.21789312737685,63.053696793068184,1,2,217
0 days 00:00:01,44,21,21.203638973685113,47.6321225467658,1,4,9
0 days 00:00:01,41,17,22.228364453815693,35.87428343160093,4,4,143
0 days 00:00:01,22,24,17.413451331443095,51.31445785604535,3,4,7
0 days 00:00:01,37,1,26.100594197555438,47.65212385375802,4,4,489
0 days 00:00:01,9,4,13.367615283916189,60.88108053416012,2,2,151
0 days 00:00:01,40,12,24.51414525402276,65.22081370088594,1,2,200
0 days 00:00:01,45,31,12.585614173488118,44.82434544725082,4,3,379
0 days 00:00:01,9,8,23.917953653472424,54.16298430979544,1,3,174
0 days 00:00:01,36,33,19.69315175637657,48.089117590847245,2,1,187
0 days 00:00:01,18,40,14.5224835675818,48.76088685284223,2,4,97
0 days 00:00:01,8,27,25.71631976493594,53.12709689333992,3,3,172
0 days 00:00:01,25,3,15.331263513109583,44.40423498843334,1,2,248
0 days 00:00:01,12,13,23.907137236927397,55.905671048370365,2,3,121
0 days 00:00:01,29,29,20.157817640998655,31.982252755274562,1,4,389
0 days 00:00:01,3,5,3.705913299668552,51.07454527800179,4,2,308
0 days 00:00:01,23,0,22.656060083292143,45.95597168033756,3,2,245
0 days 00:00:01,22,40,11.10832715439688,42.71019028352916,1,1,27
0 days 00:00:01,8,6,21.82097541349968,41.23116857625385,1,2,404
0 days 00:00:01,20,29,15.810196361265852,45.008604332426074,3,1,60
0 days 00:00:01,5,16,26.840345290668736,44.948988220550824,3,3,365
0 days 00:00:01,31,31,19.78261322069375,42.59546847462373,1,2,130
0 days 00:00:01,15,35,21.237001353724356,27.462899846640113,2,2,112
0 days 00:00:01,25,45,13.28428713931698,44.26684118324994,4,2,277
0 days 00:00:01,25,9,22.06020176005333,48.20398142601294,1,1,47
0 days 00:00:01,34,17,25.56343175907788,50.610149881868296,3,2,263
0 days 00:00:01,32,35,25.729042856837115,47.07648005747785,4,2,218
0 days 00:00:01,14,21,17.699147927337723,62.404727769603895,1,4,2
0 days 00:00:01,29,41,25.655965853664807,37.11879032084315,1,2,254
0 days 00:00:01,8,21,22.924967085112836,58.794076099364865,2,2,227
0 days 00:00:01,36,31,30.709734104432933,39.54769885208695,4,2,212
0 days 00:00:01,19,25,21.44438482642735,41.71129418299318,3,2,73
0 days 00:00:01,0,37,19.016255146599036,40.38911205050674,1,2,442
0 days 00:00:01,27,6,30.25192030745776,46.89625081713301,3,2,95
0 days 00:00:01,0,43,22.07403432103584,47.582987765885896,4,4,260
0 days 00:00:01,40,39,21.956778530208123,53.67068114507527,2,1,498
0 days 00:00:01,26,7,24.65019704869751,51.91894929666663,2,4,127
0 days 00:00:01,0,35,12.387587667987624,46.87810209796111,4,2,468
0 days 00:00:01,30,6,16.3957252342328,57.4908884847437,1,3,226
0 days 00:00:01,15,30,23.446962884520584,46.552515810425504,3,3,201
0 days 00:00:01,20,31,19.30111873179316,54.64229706908809,3,3,463
0 days 00:00:01,37,19,27.687157755857005,34.45126237537015,4,1,397
0 days 00:00:01,27,49,26.415413060557523,39.54309548976441,1,4,206
0 days 00:00:01,17,13,27.207488090193742,55.74631597864648,2,4,403
0 days 00:00:01,15,26,21.598011539914257,57.960681588835975,4,4,492
0 days 00:00:01,15,43,12.188643412584756,31.99475744630736,1,3,295
0 days 00:00:01,7,27,18.907268981573004,57.21222283324564,2,1,229
0 days 00:00:01,1,41,18.7532580723525,33.71968763104525,3,3,346
0 days 00:00:01,7,28,9.945543081138823,55.87768761528195,4,4,93
0 days 00:00:01,4,17,16.683195218776646,49.12294542924583,1,3,159
0 days 00:00:01,49,16,17.810197605592375,55.48011276414584,4,1,209
0 days 00:00:01,33,30,14.184206179792067,65.05134563152087,3,4,19
0 days 00:00:01,1,14,21.74670900137911,47.27314976861331,2,1,146
0 days 00:00:01,27,41,12.369360784540648,59.61349794268982,4,1,416
0 days 00:00:01,38,13,15.846307093647251,56.92309305030797,2,3,194
0 days 00:00:01,19,20,23.26473884366446,39.00694537687012,3,1,195
0 days 00:00:01,25,44,26.377637954989673,45.57298085465888,4,2,349
0 days 00:00:01,43,7,25.88452660909122,32.84926934111496,2,3,7
0 days 00:00:01,47,47,13.706968173760949,37.42611038081046,2,3,358
0 days 00:00:01,0,36,23.928530706972104,55.82193316886698,3,4,93
0 days 00:00:01,41,39,18.79256332071826,53.855562704535394,3,3,330
0 days 00:00:01,8,4,26.380434764745928,47.98346563423802,3,4,223
0 days 00:00:01,28,35,19.67788319467687,52.09064534989562,3,4,307
0 days 00:00:01,29,46,19.317839214135255,43.23623604115239,4,2,266
0 days 00:00:01,10,29,28.90777737137077,63.95763983363477,1,4,387
0 days 00:00:01,13,10,22.798614595451763,57.09252078371335,3,3,388
0 days 00:00:01,37,48,25.056160891141197,36.364594004455675,4,2,350
0 days 00:00:01,34,16,15.933412481342058,49.098204328075745,4,2,11
0 days 00:00:01,29,20,18.108513932730837,59.02852346308477,2,3,442
0 days 00:00:01,16,48,29.762504206385998,51.99459875576548,3,2,37
0 days 00:00:01,19,12,20.16548876495479,52.74225262783287,2,3,423
0 days 00:00:01,20,31,25.003921720160857,61.306654510335505,3,2,74
0 days 00:00:01,7,38,22.195301017601068,52.849158390555,2,2,75
0 days 00:00:01,21,21,21.08462582137114,42.97830962524797,4,4,288
0 days 00:00:01,48,38,18.894576585107153,58.105112566085616,1,3,323
0 days 00:00:01,41,48,29.74678891442346,54.712612856387246,4,3,370
0 days 00:00:01,17,28,19.715953789192355,58.61891277142202,4,1,219
0 days 00:00:01,18,39,24.464789416273415,58.504122724793376,4,3,201
0 days 00:00:01,29,12,18.909920254825618,47.365773822973395,4,1,196
0 days 00:00:01,44,15,16.581709854861494,55.0559275175618,2,4,278
0 days 00:00:01,3,48,21.242467621079435,44.998720232346486,2,4,10
0 days 00:00:01,22,39,16.829644815535108,56.299139322327,1,1,354
0 days 00:00:01,6,49,15.284433633034933,48.96431848915732,3,1,194
0 days 00:00:01,39,39,22.341669130056278,47.87463282929348,2,1,153
0 days 00:00:01,20,2,27.67948194007203,49.54604511330905,2,2,43
0 days 00:00:01,36,11,13.584890385936799,39.27515311517802,1,1,96
0 days 00:00:01,41,34,25.087804347510215,63.350838727275914,4,1,423
0 days 00:00:01,29,1,19.028070901114482,55.21633393262185,1,1,21
0 days 00:00:01,39,30,23.877399771146543,61.33599619209774,3,3,308
0 days 00:00:01,49,38,12.029870848574811,57.107585009074484,4,4,87
0 days 00:00:01,33,40,24.30448437488707,51.787021046415084,4,1,257
0 days 00:00:01,46,13,13.525243280134552,43.53912662060844,1,4,426
0 days 00:00:01,45,12,8.028241160401834,48.14100971773845,3,4,15
0 days 00:00:01,30,14,23.34811944393022,39.54225527284581,1,2,170
0 days 00:00:01,39,31,16.658895391417616,50.06891567971378,3,4,257
0 days 00:00:01,26,37,23.875056275413563,62.95878806608327,2,3,389
0 days 00:00:01,35,31,23.990288219095,56.70766380032825,2,4,186
0 days 00:00:01,22,20,22.180105788883772,47.51386805254035,3,2,125
0 days 00:00:01,7,9,15.94576888409987,68.80817311590323,2,2,294
0 days 00:00:01,12,30,27.600498203541193,54.75800276255705,4,4,182
0 days 00:00:01,15,27,11.766696081267693,52.0854106280135,4,1,26
0 days 00:00:01,24,27,19.437244535245387,52.46689839121298,4,1,39
0 days 00:00:01,18,28,27.699069145575127,52.69167215826355,2,1,4
0 days 00:00:01,25,35,20.287336881626842,44.13915178760694,2,2,127
0 days 00:00:01,22,5,20.805932841002775,58.84184249294066,4,2,191
0 days 00:00:01,12,29,31.02983749974124,43.080174844267866,4,1,445
0 days 00:00:01,13,27,22.364106393486672,60.805288864830544,4,4,251
0 days 00:00:01,49,30,23.671519931585014,58.41950291816171,1,3,357
0 days 00:00:01,8,32,25.406465386880363,33.99474511486589,3,2,339
0 days 00:00:01,39,11,20.98491275873211,38.06883888548707,2,2,252
0 days 00:00:01,36,2,27.632640916124792,38.068683344145704,3,2,21
0 days 00:00:01,40,2,12.322978929992509,64.2841942515467,2,2,452
0 days 00:00:01,42,18,26.072086542560776,65.94943346563977,1,1,268
0 days 00:00:01,20,29,15.387243876698708,60.997487507593036,1,2,12
0 days 00:00:01,25,9,25.37117868500207,48.571476063566806,4,2,487
0 days 00:00:01,21,22,25.403471766568344,56.1218310835509,4,3,147
0 days 00:00:01,43,24,20.3219752375162,52.00636217988874,4,1,195
0 days 00:00:01,4,40,17.801570346106274,59.06029844172685,1,3,177
0 days 00:00:01,36,5,21.202182644355048,47.14897980969182,4,2,258
0 days 00:00:01,14,44,12.039989840893863,47.86013226952465,1,2,330
0 days 00:00:01,11,41,17.146639596445056,50.73750080387888,1,1,166
0 days 00:00:01,28,44,10.548811491520372,55.06976083598232,1,1,270
0 days 00:00:01,6,34,15.57503072099967,49.89475226532051,1,4,439
0 days 00:00:01,7,22,23.089253229974315,57.75336456262089,4,2,94
0 days 00:00:01,41,12,15.419210204459358,29.84924507095758,2,3,472
0 days 00:00:01,45,27,23.040925401180058,37.11178436968273,4,3,226
0 days 00:00:01,35,41,17.422471623751054,50.548591306119334,4,4,397
0 days 00:00:01,25,9,18.56813084273751,53.994635304699955,3,3,264
0 days 00:00:01,13,13,20.963913504367472,50.550203791614,3,1,225
0 days 00:00:01,9,19,11.737073603496485,33.188063759815506,3,3,114
0 days 00:00:01,6,29,21.79561032701389,59.194404307378974,1,3,333
0 days 00:00:01,47,34,17.469883223304244,39.23070342209441,2,3,33
0 days 00:00:01,11,36,17.466664939707556,54.2911976914129,2,4,440
0 days 00:00:01,21,10,22.87334560241596,48.82190025586466,3,2,297
0 days 00:00:01,21,49,11.465372824260804,67.52552661882528,1,4,97
0 days 00:00:01,24,6,20.190574530132242,51.09313948873431,3,3,54
0 days 00:00:01,21,40,11.881218843629375,43.706597879834554,4,2,361
0 days 00:00:01,1,1,12.990917847281978,67.34399185116914,3,1,461
0 days 00:00:01,4,41,14.183163992509103,43.408480848301764,4,4,52
0 days 00:00:01,5,36,17.442796555920005,43.705199410788126,1,4,103
0 days 00:00:01,4,34,18.277646891004892,62.17058090283935,1,2,310
0 days 00:00:01,37,15,28.81732408095601,48.374513524241074,1,2,300
0 days 00:00:01,49,48,22.54234865075633,47.51341466247399,1,3,477
0 days 00:00:01,8,47,20.03127142366133,45.250061745033825,2,1,173
0 days 00:00:01,7,11,22.154674114415435,42.0148183596166,3,1,38
0 days 00:00:01,33,14,12.864630202813323,59.350317130531835,4,2,389
0 days 00:00:01,28,3,14.879056714966026,66.48318349421083,4,4,317
0 days 00:00:01,46,11,17.23132510701469,41.13522694030864,3,1,228
0 days 00:00:01,22,49,17.096274355718798,47.57508545423799,3,4,16
0 days 00:00:01,30,48,18.46496835423142,47.43189254366009,2,4,355
0 days 00:00:01,17,22,17.672704703582745,51.73244645014864,4,4,474
0 days 00:00:01,46,46,14.109174023040563,41.83408777927372,2,3,52
0 days 00:00:01,3,39,17.028782239093882,28.10745294980249,2,2,268
0 days 00:00:01,45,47,16.588245071661227,54.1367856815729,1,3,256
0 days 00:00:01,0,15,16.090293527030113,31.162394846345858,3,1,223
0 days 00:00:01,38,42,20.800659008732772,54.6196238780669,3,3,95
0 days 00:00:01,29,25,21.266260493480196,45.343806132579616,3,3,474
0 days 00:00:01,30,12,16.557220653161394,65.12100431292411,4,1,3
0 days 00:00:01,11,28,20.149995070207478,46.579553973175855,4,4,62
0 days 00:00:01,32,19,22.446611446953366,48.66783474308683,4,2,454
0 days 00:00:01,5,31,13.283931290135467,65.80896827918778,3,2,110
0 days 00:00:01,3,44,18.071861294127174,53.01583178207694,4,4,65
0 days 00:00:01,18,27,11.453171463617025,52.06325465785547,4,2,342
0 days 00:00:01,37,32,16.756562091392833,30.89266301202225,1,1,221
0 days 00:00:01,36,29,17.32908957548513,53.989742259851035,1,1,378
0 days 00:00:01,16,18,20.158599136792148,41.11180056743233,3,3,304
0 days 00:00:01,37,25,13.852444658170718,33.29075292294999,3,3,150
0 days 00:00:01,9,19,19.114075381617024,41.22848750094795,1,2,34
0 days 00:00:01,23,42,10.695514282720607,57.34503439555212,1,4,312
0 days 00:00:01,0,24,21.449646297921525,54.809437326707084,3,2,59
0 days 00:00:01,38,3,27.036259593189378,46.700505293682845,2,1,35
0 days 00:00:01,31,24,15.861178079869557,41.34964782586482,4,3,8
0 days 00:00:01,35,23,15.908246631396432,66.75107277806671,4,2,393
0 days 00:00:01,20,45,15.701534046581468,51.0363005922217,2,2,399
0 days 00:00:01,28,19,22.55583252949417,59.14763327729983,2,3,376
0 days 00:00:01,16,45,16.802128608477013,58.1242266803642,3,1,122
0 days 00:00:01,25,45,22.740419187848516,37.46207438178735,1,3,276
0 days 00:00:01,35,5,23.358042474357205,35.56982355067731,1,4,139
0 days 00:00:01,27,48,26.642523132540322,62.08228139852312,4,2,419
0 days 00:00:01,38,44,21.68160386777768,42.10156696505932,1,4,397
0 days 00:00:01,4,19,25.396153389889932,55.78588958394987,2,1,320
0 days 00:00:01,14,3,25.92847016934676,44.121639806312345,4,3,480
0 days 00:00:01,41,11,11.944586394212394,58.53899897402546,2,3,393
0 days 00:00:01,39,1,11.334021907335826,50.783093435997834,2,4,88
0 days 00:00:01,7,44,5.53403015391212,43.184238995900344,4,4,454
0 days 00:00:01,25,8,9.470942457410862,48.455879083453375,2,4,111
0 days 00:00:01,46,35,16.757130374029618,60.64395474386291,4,4,107
0 days 00:00:01,6,39,21.453050333013383,50.53879254390046,1,3,94
0 days 00:00:01,40,21,18.07472500491794,33.22025360060748,2,3,139
0 days 00:00:01,11,3,23.21647170220213,38.71386799473889,3,1,56
0 days 00:00:01,20,43,17.54502701894546,56.36085177262832,3,4,54
0 days 00:00:01,24,48,16.520026291534528,36.51410601347793,1,1,90
0 days 00:00:01,1,14,10.645298700671962,28.59967272691754,4,2,30
0 days 00:00:01,44,31,21.24580133971529,51.217274200776934,1,4,145
0 days 00:00:01,16,7,22.219057552707586,59.696397698759654,3,3,96
0 days 00:00:01,41,3,15.165016926317682,46.224607660668575,2,2,417
0 days 00:00:01,16,14,20.30938742481683,27.59366565536961,4,3,423
0 days 00:00:01,11,6,11.88174479541935,47.53419974387485,1,2,481
0 days 00:00:01,4,32,15.616349620315823,62.2579812231903,3,1,156
0 days 00:00:01,7,46,10.02790343429708,61.92475830617733,2,2,236
0 days 00:00:01,29,21,7.760616877946568,49.16584964423823,1,4,46
0 days 00:00:01,32,32,14.504851907457569,71.08925842168213,4,4,233
0 days 00:00:01,10,48,17.30327522813696,44.053292528346525,3,3,386
0 days 00:00:01,5,37,17.61685160193833,38.78270313606973,2,2,177
0 days 00:00:01,7,13,13.778336676472943,48.26777586708135,1,2,43
0 days 00:00:01,25,15,20.471255209504235,48.79247373603912,1,4,245
0 days 00:00:01,31,30,21.401440353833504,43.64490233927759,1,2,283
0 days 00:00:01,34,38,18.187276006774745,41.91792378739149,4,4,20
0 days 00:00:01,37,13,21.947164693016745,36.467441695175125,3,1,199
0 days 00:00:01,16,1,22.030600967745094,42.084224241402154,4,2,246
0 days 00:00:01,12,49,19.29227862339247,56.63992455957469,1,1,104
0 days 00:00:01,38,48,15.958353527818206,47.26739551187715,3,1,393
0 days 00:00:01,21,1,21.445715846567495,49.21887905040881,2,3,84
0 days 00:00:01,36,24,28.766617469506222,57.04359980282904,2,3,208
0 days 00:00:01,19,41,14.590284569491873,40.73750418850396,1,2,426
0 days 00:00:01,44,4,18.984377778653336,42.35696001921898,1,3,276
0 days 00:00:01,29,1,22.072735353791114,57.49323253229185,3,2,375
0 days 00:00:01,26,28,28.825762430320673,45.19928835629741,2,2,379
0 days 00:00:01,17,29,26.40271011296337,65.75905240037918,2,4,119
0 days 00:00:01,25,42,18.051589103368965,36.203940301648345,2,3,263
0 days 00:00:01,38,11,24.931219473033426,52.24565247468933,4,3,360
0 days 00:00:01,17,26,27.625975831594168,45.31444220096688,1,4,179
0 days 00:00:01,25,22,25.455205179270727,48.451356300517,4,3,75
0 days 00:00:01,23,37,20.337195904538135,57.89902988901623,4,2,261
0 days 00:00:01,10,47,20.86026989799587,53.00702451548226,4,2,203
0 days 00:00:01,47,31,27.41695319852023,55.00906543976889,4,3,90
0 days 00:00:01,18,44,17.754347163337428,48.653099168765976,1,3,344
0 days 00:00:01,24,40,22.04880614717449,42.67155269987635,3,2,238
0 days 00:00:01,43,5,20.690736121221462,49.88209492796443,3,4,448
0 days 00:00:01,34,2,27.521565542190277,57.25571472509333,1,2,166
0 days 00:00:01,20,38,23.77996825967641,42.96960200985576,1,3,211
0 days 00:00:01,12,7,16.199693135091717,45.28704922854313,4,1,86
0 days 00:00:01,30,18,23.1229734801229,52.07498181125327,4,2,194
0 days 00:00:01,37,4,15.685114168641785,52.08810815828395,3,1,331
0 days 00:00:01,31,6,26.67293425759798,21.692833040431868,3,4,349
0 days 00:00:01,9,46,20.793528608443566,43.650947237796224,2,2,448
0 days 00:00:01,2,40,17.15485154959497,43.582362426901696,2,1,185
0 days 00:00:01,47,26,16.610985482505185,62.29440371159379,4,4,134
0 days 00:00:01,15,26,16.527178372437895,28.841398480916123,2,2,334
0 days 00:00:01,1,3,24.33151324584639,54.35231639280485,1,3,72
0 days 00:00:01,46,38,19.196080622086424,60.45743547298001,4,1,335
0 days 00:00:01,17,45,26.306639638506137,40.343401231208134,4,2,439
0 days 00:00:01,30,11,30.718656899140804,57.34268483913203,1,3,38
0 days 00:00:01,35,6,12.570620663900742,39.56147314131651,3,2,189
0 days 00:00:01,44,18,14.837861896719723,41.575251200048,1,1,459
0 days 00:00:01,13,47,23.813942095072118,60.90651643644568,1,1,456
0 days 00:00:01,47,17,26.98169653982994,46.56412978759019,2,2,98
0 days 00:00:01,33,14,18.74871730156136,40.632781912378775,2,1,370
0 days 00:00:01,21,44,14.476212836552214,46.32186232368658,3,3,49
0 days 00:00:01,28,10,6.672940084815833,66.90699873576621,2,3,285
0 days 00:00:01,40,42,26.994903543840017,73.22403154855014,3,1,156
0 days 00:00:01,10,19,13.931853494141517,51.913923208357815,2,2,66
0 days 00:00:01,43,3,24.82502795032933,50.12942784813002,1,2,335
0 days 00:00:01,31,17,24.369480442752167,55.05907030901801,3,4,354
0 days 00:00:01,14,29,13.427847981061067,59.47245685156036,3,1,262
0 days 00:00:01,0,32,21.24748987490405,40.430412166753754,1,3,21
0 days 00:00:01,44,28,18.564985036109622,37.3920686797193,3,4,357
0 days 00:00:01,34,20,18.870800157201472,57.04616473694149,3,4,372
0 days 00:00:01,25,47,19.903563204166375,45.32447174019046,3,1,174
0 days 00:00:01,41,19,17.8919202906175,68.45725531014156,2,1,143
0 days 00:00:01,29,6,19.673219204015343,53.07839714353354,4,1,260
0 days 00:00:01,24,26,1.6645139853485276,41.41290290779276,3,3,248
0 days 00:00:01,5,35,22.898153303452165,33.99437161946325,4,4,324
0 days 00:00:01,17,4,20.167743956899812,34.508784248376806,2,3,15
0 days 00:00:01,31,34,24.824613552262637,58.476528744911505,3,1,451
0 days 00:00:01,40,35,19.292434689495938,58.586385990079535,3,4,487
0 days 00:00:01,32,36,22.214980857232838,38.8916857226672,4,3,18
0 days 00:00:01,26,16,11.599615800476174,43.887384196856,2,4,472
0 days 00:00:01,0,10,20.26740031577348,52.281837848307255,1,1,202
0 days 00:00:01,25,6,23.165682566000847,60.78859767814943,1,4,124
0 days 00:00:01,31,13,17.62888267081446,41.97902628820835,1,2,46
0 days 00:00:01,14,8,14.406820177383223,58.23010070790568,1,4,177
0 days 00:00:01,5,18,18.09042621079354,24.95708082574323,4,3,285
0 days 00:00:01,28,2,9.79504239584456,56.84778754058488,1,3,349
0 days 00:00:01,49,2,26.456492568773058,41.807991122281024,1,4,466
0 days 00:00:01,27,40,20.351570356378055,48.18001782115755,3,1,228
0 days 00:00:01,5,25,14.312095467035357,47.195808370219325,1,3,100
0 days 00:00:01,23,49,19.837347201023924,49.118802990880575,1,1,434
0 days 00:00:01,14,40,20.591368236389584,60.71372338853967,3,1,475
0 days 00:00:01,46,2,14.289627098430575,66.29671665329852,2,1,325
0 days 00:00:01,38,19,18.44220874386924,51.21241607586719,1,4,249
0 days 00:00:01,19,27,23.433236004003717,66.82625996607922,2,4,53
0 days 00:00:01,33,5,21.189890275092555,59.949141035299704,1,3,462
0 days 00:00:01,2,10,17.77097082467663,51.27680552159019,1,3,450
0 days 00:00:01,20,42,25.00523244388768,56.27634905357856,1,1,110
0 days 00:00:01,4,30,21.677988113941822,52.383049834322556,3,1,343
0 days 00:00:01,22,19,14.485913074668648,62.138130707321054,1,3,442
0 days 00:00:01,23,13,22.82534601545001,47.37234509818423,3,3,244
0 days 00:00:01,24,45,19.833976571621122,49.861869764988775,4,1,337
0 days 00:00:01,22,4,22.252960501555037,26.068213568491046,1,1,439
0 days 00:00:01,46,38,19.83340465409552,51.34386819608123,3,2,382
0 days 00:00:01,25,40,17.795278540567274,40.92810684938825,1,4,204
0 days 00:00:01,36,5,18.989359311127338,40.70680265950417,3,2,236
0 days 00:00:01,31,6,20.122387756439213,57.520535207640606,4,2,211
0 days 00:00:01,21,41,15.141033641036216,61.235358237955424,1,3,275
0 days 00:00:01,25,27,17.955916882495647,56.86566680999099,1,3,338
0 days 00:00:01,15,9,17.61079680183633,45.913473955222706,1,2,272
0 days 00:00:01,21,3,22.595479156184147,51.88967706325698,1,2,367
0 days 00:00:01,0,25,22.080436174239985,64.53546806228243,2,1,434
0 days 00:00:01,26,19,20.47851039072531,47.99951034023216,4,3,201
0 days 00:00:01,16,5,25.94422538211381,41.794731994593164,3,1,160
0 days 00:00:01,41,6,23.48841507860191,68.80344005031444,2,4,71
0 days 00:00:01,28,23,16.719048944655448,51.55245441988981,3,1,139
0 days 00:00:01,31,13,28.2340007942287,50.60131225236282,1,4,195
0 days 00:00:01,26,3,23.34530236676397,60.610676148399364,3,2,286
0 days 00:00:01,31,3,14.30993114114024,56.28035310373134,2,1,221
0 days 00:00:01,16,23,25.293648318623454,58.81092442913625,2,2,403
0 days 00:00:01,11,0,22.35617321565925,49.12868753190381,1,3,62
0 days 00:00:01,17,38,15.739668089987713,36.78760050684119,2,3,306
0 days 00:00:01,10,0,15.602039334261178,65.22045863874078,2,3,321
0 days 00:00:01,46,16,21.619379038685533,46.060743405351566,3,2,228
0 days 00:00:01,26,28,20.19974383998146,48.496485026848546,1,2,50
0 days 00:00:01,35,32,19.867608751930653,54.59028380827014,4,2,153
0 days 00:00:01,3,18,15.865228031296487,38.87414519569691,4,4,71
0 days 00:00:01,0,21,20.04321969278805,55.04072600495484,4,1,75
0 days 00:00:01,38,31,22.027265611161404,44.960809866530795,1,1,498
0 days 00:00:01,8,11,17.37682571634545,56.077439635869275,2,1,140
0 days 00:00:01,18,26,21.435272987229755,51.65887276505003,4,4,91
0 days 00:00:01,45,24,23.59914663134875,57.99006480363399,4,4,370
0 days 00:00:01,24,6,22.00238578431449,40.71777836741206,2,2,48
0 days 00:00:01,27,11,20.212685830663716,58.34389352270921,2,3,67
0 days 00:00:01,0,8,22.451253292922484,58.261195880339436,4,3,369
0 days 00:00:01,14,39,14.032468115278835,42.84656243037417,3,3,486
0 days 00:00:01,6,29,22.72404211799533,39.122746192783296,2,2,375
0 days 00:00:01,37,12,26.76931172712832,59.93295428365771,4,4,400
0 days 00:00:01,21,30,25.079611464113185,44.048996281847145,4,2,366
0 days 00:00:01,2,5,26.166328938016854,61.9016923283562,1,3,116
0 days 00:00:01,15,28,19.481508709080167,50.569291291583426,2,4,37
0 days 00:00:01,41,11,18.12802897500145,38.17211745589083,1,4,202
0 days 00:00:01,33,49,25.337453450028136,48.85572314353212,3,3,59
0 days 00:00:01,28,31,17.718181497259163,54.14049861447548,1,2,44
0 days 00:00:01,1,27,25.322851903395705,59.894031522705745,4,4,270
0 days 00:00:01,7,21,8.598602640320381,60.53599139438397,3,3,236
0 days 00:00:01,19,31,14.883614024179987,40.413161935093385,1,4,289
0 days 00:00:01,34,38,21.53868926630619,45.43665724026595,2,3,161
0 days 00:00:01,2,18,14.018110858301977,40.036054806213215,2,3,10
0 days 00:00:01,19,11,21.730484005899484,48.4239636719886,3,4,308
0 days 00:00:01,36,23,29.017100044150183,49.66358831382679,1,3,83
0 days 00:00:01,16,32,16.999183415850446,60.61540870049408,4,2,88
0 days 00:00:01,34,5,21.849915589330838,37.68507103436731,3,3,138
0 days 00:00:01,48,28,19.86061990088146,50.43545965666569,4,4,107
0 days 00:00:01,10,14,19.228003479588576,56.40364282205325,1,4,22
0 days 00:00:01,47,16,16.130432976748917,34.96511217280168,1,4,200
0 days 00:00:01,11,14,20.768308562343638,26.1146121332334,3,1,474
0 days 00:00:01,32,32,32.664867919496075,51.35383879711039,2,3,223
0 days 00:00:01,25,40,16.062614719413727,52.69823872636872,1,3,385
0 days 00:00:01,42,23,18.88644628530809,51.867685257536,2,4,35
0 days 00:00:01,30,39,21.17535544443401,52.633505685915374,3,1,76
0 days 00:00:01,30,39,28.24936924705424,55.422359889275874,2,4,160
0 days 00:00:01,48,46,13.622874042771628,38.77245504556094,3,3,347
0 days 00:00:01,6,4,21.47540362617865,41.95359149590816,2,4,206
0 days 00:00:01,12,19,10.887501176795638,54.575768855757445,2,1,94
0 days 00:00:01,11,22,16.668393466509343,55.65101103539517,1,1,20
0 days 00:00:01,30,11,12.438282931876385,44.19593395026206,2,4,81
0 days 00:00:01,40,46,21.232718319047333,46.659509356375565,2,3,144
0 days 00:00:01,48,48,22.51604568716339,38.39139803839002,4,4,227
0 days 00:00:01,42,5,29.74605884003012,43.55218681216564,4,4,432
0 days 00:00:01,16,8,15.916235490204798,54.54373546801192,1,2,19
0 days 00:00:01,47,33,21.108470220140006,53.345698876409095,4,3,373
0 days 00:00:01,41,6,14.814551650609618,59.74846772591263,2,3,233
0 days 00:00:01,10,19,18.535527437300086,49.63892983539581,3,2,258
0 days 00:00:01,2,11,21.81297275895423,62.8563820524021,3,4,410
0 days 00:00:01,27,17,22.157903905691125,51.98736821167317,2,3,133
0 days 00:00:01,17,17,12.918183549802883,38.88674670614874,3,1,74
0 days 00:00:01,6,11,16.746833474706964,52.67000035139442,1,3,27
0 days 00:00:01,45,27,17.10564894116044,55.140169488080225,4,4,449
0 days 00:00:01,40,33,21.6396648923801,46.9218869078179,4,2,495
0 days 00:00:01,15,8,23.668020119325178,35.16682422242029,1,4,207
0 days 00:00:01,14,20,22.635847574691027,56.36272095586804,2,1,279
